subject_id	predicate_id	object_id	row_sha256	source_record	record_sha256	verdict	direction_review	review_report	changed_fields	rationale
MIM:2-Hydroxy-34-Dimethoxybenzoic_Acid	skos:exactMatch	CHEBI:184501	453a51b2e988d44f34190c16ba78963fefad04b98ee4ba5582bd522dd585d308	data/ingredients/mapped/2-Hydroxy-34-Dimethoxybenzoic_Acid.yaml	6af25289e396f44129f3e7d7f4deb2f405ccdd828553e2313f6dbbdea2954fda	pass	unchanged	reports/yaml_record_review/2-Hydroxy-34-Dimethoxybenzoic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	skos:broadMatch	CHEBI:1148	49cb5b2319fc3fc55a8564c512a34c1655c1be56c2f329da6a2f9aa3bac5c91d	data/ingredients/mapped/2-Hydroxybutyric_Acid_Sodium_Salt.yaml	8a2c69adcb8c2dff48034d0fdb7c5b271f64da8c03fa4bee355cd70ad9957173	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/2-Hydroxybutyric_Acid_Sodium_Salt.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	skos:exactMatch	cas:5094-24-6	9f55593bc7dcbde5b8301410430d32178e24a88764f20d98ae8f6142408c4e96	data/ingredients/mapped/2-Hydroxybutyric_Acid_Sodium_Salt.yaml	8a2c69adcb8c2dff48034d0fdb7c5b271f64da8c03fa4bee355cd70ad9957173	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Hydroxybutyric_Acid_Sodium_Salt.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	skos:exactMatch	kgmicrobe.compound:2-hydroxybutyric_acid_sodium_salt	3d72f5d21186fcedbc3a9f32b9d6695490f8dc641d136a9b95ec0cbe8defe8cd	data/ingredients/mapped/2-Hydroxybutyric_Acid_Sodium_Salt.yaml	8a2c69adcb8c2dff48034d0fdb7c5b271f64da8c03fa4bee355cd70ad9957173	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Hydroxybutyric_Acid_Sodium_Salt.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Hydroxypyridine	skos:exactMatch	CHEBI:16540	5578f18c675ba67672e57a517ab55fe4f3f2fdbef73ffe484015133d9605eb6e	data/ingredients/mapped/2-Hydroxypyridine.yaml	157ff59a1e0d6d6aeb7d691c3e7adbc094a4ccb91ba89b2f7ab0731127102ddf	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-Hydroxypyridine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate	skos:closeMatch	CHEBI:27469	a92faad7f005adb4055b0b57095e90445a1e471d8bb76e598f0754410a3cc21b	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate.yaml	5d30ccd4eb4f4148e5f06b6753c37739ebf7d5f678a679b9c5220b5c62bb40e1	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate	skos:exactMatch	cas:1040352-40-6	2326f760172fc79b68f9ba84c25607bd8ac8f974fc724fa895971f4ddec6beea	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate.yaml	5d30ccd4eb4f4148e5f06b6753c37739ebf7d5f678a679b9c5220b5c62bb40e1	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate	skos:closeMatch	CHEBI:27469	0f6ec9bdc81a5b9a0144951c9b5a1ff75d97b72271d22d03822b01f341f1c15c	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.yaml	c723754f95dc6bcb53fdbafe6912a8545fe82b86a78989d19bdacae67e337bae	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate	skos:exactMatch	cas:3470-37-9	f8925ba4544c92db25056cf8d33ed3372f5bc22102ea4d312869ecbe0d7937a8	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.yaml	c723754f95dc6bcb53fdbafe6912a8545fe82b86a78989d19bdacae67e337bae	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Mercaptopyridine_N-oxide_Sodium_Salt	skos:exactMatch	CHEBI:201738	17c27c66beb3920ec675e8752f474bcb7005eb1b3553f5b339529e14437177ba	data/ingredients/mapped/2-Mercaptopyridine_N-oxide_Sodium_Salt.yaml	ec531e594af526c8f53cebf76835381bdd3fb45e805c35ae74c25413c181915a	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-Mercaptopyridine_N-oxide_Sodium_Salt.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Nitrophenol	skos:exactMatch	CHEBI:16260	38e84537516a036df6513ba1e95652322030081ae05f98a1e7f9256b76db87c0	data/ingredients/mapped/2-Nitrophenol.yaml	a7129e0ed90f6ab1984acc26027154dec6ae075cb8d17788085c248e9bdbcc62	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Nitrophenol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Piperidinone	skos:exactMatch	CHEBI:77761	26e6e21f62e87dc8d4d9769a11bf7b2de49bdb9e17504178d72060f9cdbc110e	data/ingredients/mapped/2-Piperidinone.yaml	3584b1ea7932d7d273c6302b1d005b9306b31f5701f07f460c79339ff3b4a784	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-Piperidinone.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-Sulfobenzoic_Acid	skos:exactMatch	mesh:C028805	af4796ff8ea28e367c02d5ffc2a2ede87d0482855d89a25fa278728937b164f3	data/ingredients/mapped/2-Sulfobenzoic_Acid.yaml	d0e38cbadd34fc3225b53af8c9f57782b12f7b640df03f1da28ed9e3c3e7d95f	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-Sulfobenzoic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-_Methylthioethanol	skos:exactMatch	CHEBI:63861	ac6faceab3df6eca163d6cecfd151f6277bd455ecf5d53c809ab0f5a9a863c4c	data/ingredients/mapped/2-_Methylthioethanol.yaml	61e7355ed238c22605893898fe09654c8310154ae3ec988be9a96a998c6edcf9	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-_Methylthioethanol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-aminobenzoate	skos:exactMatch	CHEBI:16567	2cd9c68480c436ebfe1df4f75f2f10a2f13443156e869a27ec5999c989ad50d7	data/ingredients/mapped/2-aminobenzoate.yaml	2391740001d3ee531a7320e817c6207d4f06091d4fcec9dd2ff7874100c77607	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-aminobenzoate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-aminopentanoic_Acid	skos:exactMatch	CHEBI:19475	a49c9fb2a255886252e4c7593b59343d76ed36cca4a233a66361f897add9e479	data/ingredients/mapped/2-aminopentanoic_Acid.yaml	7d4fe951e65be8c35d273a78b705600d5c3498dead9c1817654acb076cccd295	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-aminopentanoic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-bromo-2-nitro-13-propanediol	skos:exactMatch	CHEBI:31306	e49a510db201b085bbff459e65b96db20d1616b6eba843433b9e23f63accfb7e	data/ingredients/mapped/2-bromo-2-nitro-13-propanediol.yaml	1a1c9af996e59b716a885b0682d72c68c353f8365c839f43e9d788fccf5a2a9b	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-bromo-2-nitro-13-propanediol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-butanolCO2	skos:exactMatch	kgmicrobe.ingredient:2_butanol_co2	fba616ade8deff2cf2902ece02ad46b5c09e1227777d0e7e96ca407940e1bdab	data/ingredients/mapped/2-butanolCO2.yaml	fadd8fc30be85b58521508b7521413612db100a3888766d8bb9d7f011bbfa351	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-butanolCO2.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-chloro-4ethylamino-6-isopropylamino-135-triazine	skos:exactMatch	CHEBI:15930	3ae14fbcbbd748da8a4348d2967c8ec17c1fa6cf3f6998738d3d216be89e16cf	data/ingredients/mapped/2-chloro-4ethylamino-6-isopropylamino-135-triazine.yaml	5dbf00ae4cb7644279e476a238e3be0760a1b1e929b9faeeecd821f402b52a86	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-chloro-4ethylamino-6-isopropylamino-135-triazine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-dehydro-D-gluconate	skos:exactMatch	CHEBI:16808	4e521048e483107067e7c5de04b5c1bf1eaf5513d93d64aa9c14a949cc00e452	data/ingredients/mapped/2-dehydro-D-gluconate.yaml	e678aa7ecbbf728bd3fc4c843cf290102879373ee0f0834109678936b92443e2	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-dehydro-D-gluconate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-deoxyadenosine	skos:exactMatch	CHEBI:17256	dd50670fede39a85cfc4d67fe636b0a29ae4668b9eb6aecb3f2c85bc3118d0e2	data/ingredients/mapped/2-deoxyadenosine.yaml	992a02df42d22c2b42dd432e809d6dcefd0816d270733a044dd0838e77bda930	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-deoxyadenosine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-deoxyinosine	skos:exactMatch	CHEBI:28997	e09ef5127284e433cd63c3e30c128fe1c6e099d5367bb8077df0d354d69735bd	data/ingredients/mapped/2-deoxyinosine.yaml	3b564e63bc115d18b1076b7bdcf5bd8c4b4266b97e5643cf5e267f5d0d9976f5	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-deoxyinosine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-deoxythymidine-5-4-nitrophenyl_Phosphate	skos:exactMatch	kgmicrobe.compound:2-deoxythymidine-5-4-nitrophenyl_phosphate	173900f2eaf4183633f51d41f83eddf1f45b11cee49d285e0c71de94e152bc34	data/ingredients/mapped/2-deoxythymidine-5-4-nitrophenyl_Phosphate.yaml	901ededf2ad1d3f7296d551b8199c3ac580a4847d021417e8a3d46b30f4b2a5e	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-deoxythymidine-5-4-nitrophenyl_Phosphate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-deoxyuridine	skos:exactMatch	CHEBI:16450	a5469c34d21e310ba3c9e092664e79622774134ee112ca10e9ba4e7d98049711	data/ingredients/mapped/2-deoxyuridine.yaml	83bfa7a3eff6ca4f5bb7075f09697ce983dd2847f19333f70a33fdf575831647	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-deoxyuridine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-dichloroethane	skos:exactMatch	CHEBI:27789	cc09dda6a44553f12464b1ce7bdb9a8b635ee222fa6754130005ef6f1e0b5a5c	data/ingredients/mapped/2-dichloroethane.yaml	91b5fec5e528b107b7a9292f5593dc7c59e537eedc0f831e2b7c1d84e6acc281	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-dichloroethane.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-dimethylsuccinic_Acid	skos:exactMatch	CHEBI:167506	a9904e1437e531b0212d3a7af37f2a5aa6d2260d6004ed2be20ca7ff5de6f7ef	data/ingredients/mapped/2-dimethylsuccinic_Acid.yaml	dc520ce3cede726df5bc33151ccc9d201044e65cde8d66f4a4b9a936a7982b05	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-dimethylsuccinic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-fucosyllactose	skos:exactMatch	CHEBI:147155	08990d34a227d10f5556b3b571e8e6328dca2bfac8d5bcca0f95ddc5038f7dc0	data/ingredients/mapped/2-fucosyllactose.yaml	bde00bf7772e8836de3a18247e7ba65b7a04c6242c5b59e16e35c97890ebb87a	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-fucosyllactose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-furoic_Acid	skos:exactMatch	CHEBI:30845	73ace973b05bbe7c0c964df80fb24e8e97abc34c093af2f15a4515d2fc10151c	data/ingredients/mapped/2-furoic_Acid.yaml	e1168333c113af616dcadf4d9f651ff17ef0540bcac6e82832dbeda8a8bdbb45	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-furoic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-hydroxybutyrate	skos:exactMatch	CHEBI:64552	30cc39958f2d37f1bbffd41df783fc797ea1dd51c21498477260b4cce5e3ed73	data/ingredients/mapped/2-hydroxybutyrate.yaml	3eb429e4d3a91c1eee8f0a59a84ad85bfa1cbb6915ac26d47c25175f2658ffb0	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-hydroxybutyrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-mercaptoethanesulfonate	skos:exactMatch	CHEBI:17905	9d570df4f8fbf1f760ec97b3625c9819466dae4e34b31b5a2109dba5daa09c9e	data/ingredients/mapped/2-mercaptoethanesulfonate.yaml	e8f3c1d4d2fa4db30af58424d9f800054d41d1bf7d0531d0a53dad443f276bae	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-mercaptoethanesulfonate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-mercaptoethanol	skos:exactMatch	CHEBI:41218	33b03e4cd98421a46d654b38252ffc70c430c99fa6e855b13c98678fba974739	data/ingredients/mapped/2-mercaptoethanol.yaml	b32f24ce80193042971850fb87c4b1c8836eb8a72b09e9e1bd48ad0cfcfe84bd	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-mercaptoethanol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-methyl-1-butanol	skos:exactMatch	CHEBI:48945	bb6dba283e288302e16827c4c646afbac8be15d1064ab5f497fa59c18b565f30	data/ingredients/mapped/2-methyl-1-butanol.yaml	94b29c09ab4378a3220ffe8b1db46fcbb8067c8e68f612cd3c0263f733c5df88	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-methyl-1-butanol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-methyl-4-isothizaolin-3-one	skos:exactMatch	CHEBI:53620	d7ef62b35e65d6e4c0a9e4fb2c13eb8f9229a0e64e626393f340401ad8a3f719	data/ingredients/mapped/2-methyl-4-isothizaolin-3-one.yaml	8581b1e7af5e0ddc798d8fc313ca42f2664b0ccc674fb25647ae7e055eda304a	blocked_by_record_findings	unchanged	reports/yaml_record_review/2-methyl-4-isothizaolin-3-one.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-n-Heptyl-4-hydroxyquinoline_N-oxide	skos:exactMatch	CHEBI:28362	d24fbeb239991aa756612324d8411ccbeb360154fc9be516b92f44ab201dd1cc	data/ingredients/mapped/2-n-Heptyl-4-hydroxyquinoline_N-oxide.yaml	6bb4dd845d308b1650553b90e19ba47ce74ea922a1e658602fad94627373b19f	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-n-Heptyl-4-hydroxyquinoline_N-oxide.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-naphthyl_Dihydrogen_Phosphate	skos:exactMatch	CHEBI:91043	691c851fc2007c04bc05e6aa315f2b5ebe6789b94214fcbd3f44f0ab820d666a	data/ingredients/mapped/2-naphthyl_Dihydrogen_Phosphate.yaml	a87575e1ee19bf00c13f5d0e48d3f7a1a37169bbfd2d738408385f4b5d2bf5ce	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-naphthyl_Dihydrogen_Phosphate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-naphthyl_Tetradecanoate	skos:exactMatch	CHEBI:90249	866c8d473c98c478ad59f51d8e00ca1a0831c5d6d6d74222237315b25ac2e21b	data/ingredients/mapped/2-naphthyl_Tetradecanoate.yaml	137875d4d9dfaf1551a4d0587097d1f0c14677e535900830ffe62ca8ba456946	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-naphthyl_Tetradecanoate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-oxobutanoate	skos:exactMatch	CHEBI:16763	9753d35c414f2194336c5d92dbe36fd2689557b81e2f0a034d469537ed0bcae6	data/ingredients/mapped/2-oxobutanoate.yaml	d650202503056a38aa8f9534fa0accb62192b0f1326d18d223669721ec5778f9	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-oxobutanoate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-oxobutyric_Acid_Sodium_Salt	skos:broadMatch	CHEBI:16763	d43b049fa961eb4e637b549674a56a487d47d1880ab0a4887311a0240e79be5a	data/ingredients/mapped/2-oxobutyric_Acid_Sodium_Salt.yaml	29c226a36ff7126b5b2e97a0c1837dbb4c92c4cc209603765a3a9a66b057485b	pass_with_minor_issues	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/2-oxobutyric_Acid_Sodium_Salt.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:2-oxobutyric_Acid_Sodium_Salt	skos:exactMatch	cas:2013-26-5	5af3141211755873f52277ccbc683eef0aca168ad02d0a621f146c6508d1f7d9	data/ingredients/mapped/2-oxobutyric_Acid_Sodium_Salt.yaml	29c226a36ff7126b5b2e97a0c1837dbb4c92c4cc209603765a3a9a66b057485b	pass_with_minor_issues	unchanged	reports/yaml_record_review/2-oxobutyric_Acid_Sodium_Salt.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
