source_record	record_before_sha256	assertion_before_sha256	before_edge_id	facet	source_position	role	provenance_class	disposition	reason	supporting_urls	fresh_role_approval
data/ingredients/mapped/Acetic_Acid.yaml	1abbee46f4daba495b5996ebff330179a6bd048e4ce5bb805f6a3f5647e1c8d9	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:92ef822e3dc9201be17510e23f4fb29a356a99b6e467ee2bcd2d9fa4b14ea210	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Acetylated_Xylan.yaml	4d9d3f0b69a7539f44bffeeffa810af887d05e1eb9320148d29f3af6d4b0bb81	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:a89499e9277bcfe64b2bc5cf473b11df3ad85531ad589058e59bcc12beb78e4d	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Achromoviromycin.yaml	d6d488697656261cb8807a251449d55226dd6d0571b46762d0b0a0dd84c94b6f	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:d0e0b4f6460dedb200f7a20bb07a02f4f8f7c41996df7a0d14ef3c23130eeea8	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Actinomycin_A.yaml	852a8e6a74392aa08d499d90034d5fb010abd24796d60e259b74ca486c7baf63	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:8a9729e57f4e8354e03a0ea5a298cb33442195b9348b8e6077aeaa2647ec477d	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Actinomycin_D.yaml	b918c9988e5f0f5b00f1c1f0b461141d31a54f2aa4ccfdf25bcea946a6269a89	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:2629f92a7d1c87d9d51da29f82303aaf31caaf0098345016baeec455a278c7d7	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Adenomycin.yaml	2433bb3d3b37534cebeb11091c1a95ee2c27024910b966413e04ca5f76bdafed	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:9964f5099aa02cdfb9c50c78a3a7debb1ad676103a85534f44cf48161ffa2e54	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Agar.yaml	f39ca6f22f3d46adf5c1f84acc0398e25893387d1771b1a38761081abc3690db	61a37312987fbc0c3b76c8a2b98c3e5fbfeb9b5a94aeb2b484909d2fdb255fa3	MIM.assertion:4c8ddb1183b1e4e8fb3d7af4d7e3cca2bde752cda419f374f960718d656d67ae	physicochemical_roles	0	SOLIDIFYING_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Agarose.yaml	f5c974c40d6d5f05f49d051ba5852e4fbfd41b23d3bbc5a29e62aa31ced36c3d	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:d15fa2cebbb4a1f2ef2fdf400e460402be5d0bbe4aa59f22e8a58fd96ba153f7	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Alboverticillin.yaml	bfdc3f61820466a9c73e46ce9f538574c59722266433dc6458cf6dfce77176d7	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:e73324cca0f180f1e95d649b1e94d1a26032d244c8e551e8fd6a673ae44965e8	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Algal_Trace_Elements_Solution.yaml	3f3ae6752048a4120c5c2accff72118a4a546bd2d1bdb1e675be4415b8a9ffbc	bd2e2b4f6e9ac2aab180a7d3f143fa9bb9f71a8140db8da2244c0efb52e3877e	MIM.assertion:29177f9696f56cbf89f1943982862aba9a97f673ad8b204c66065144f544c2a2	nutritional_roles	0	TRACE_ELEMENT	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Alpha-Lactose.yaml	5e0b82a8cbd247cf1ac58acb16a1997fc0f738efc1485666558bbb8e22814b89	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:3a8e59a0117b264b522ee0b7e4b4a67a245d01a7cdb26031dcbe9fd79c8302f9	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Alpha-Lactose.yaml	5e0b82a8cbd247cf1ac58acb16a1997fc0f738efc1485666558bbb8e22814b89	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:0d3a96e41a1e2c36bb2c7bd1e2fbb43791766e29f615f7c3068efbee8396b7ba	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Alpha-d-glucose.yaml	9800d079702afb2d9b677c6a3eb558f61ebe43d75665e6849af40dd4715c417c	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:7e3daf2b96eff217f7b29fa7d4e0b3faaa1540bb80b422e057e8a143573e5a93	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Alpha-d-glucose.yaml	9800d079702afb2d9b677c6a3eb558f61ebe43d75665e6849af40dd4715c417c	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:ed59499287c32a3db73438ada2607c8ebf97827c9b716f7d8768df8c90dafcab	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Alpha-ketoglutaric_Acid.yaml	cc852c586e35a3ffa025ce9446da05dc235a6df8a7c0e7c2fa4c4d6ee18d371d	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:8a3140bdf99ec709563f1701dacd7c77615527c5fb430d47fb2bbc705ec5d825	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Alpha-ketoglutaric_Acid.yaml	cc852c586e35a3ffa025ce9446da05dc235a6df8a7c0e7c2fa4c4d6ee18d371d	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:2958c2bf794f15ce5c00a8cb9faee3ea6b577ba3ceaae8673ed8b5ba81822af2	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Ammonium_Molybdate_Tetrahydrate.yaml	ca53eb1f057f8e1ee877edeb4f05e232b10b47b3512d969b5711a525f4305ddd	bd2e2b4f6e9ac2aab180a7d3f143fa9bb9f71a8140db8da2244c0efb52e3877e	MIM.assertion:58de8162d2c89373aa86ada9e8cd4d55b2a87247d1ad588e7a17c9f75f2b9e08	nutritional_roles	0	TRACE_ELEMENT	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Ammonium_Persulfate.yaml	e5c2b9f829de7a55778ece3f76c759eb7197137b4b3350129e101a9164594b6f	79a80d210fadd14cd4cc24f388faa2e90f010feb2bbdbc50d68af5e66245988b	MIM.assertion:d4ed1565d6397265027cba655b31c39cd239d42c3d14197988fd4e2f266ce578	nutritional_roles	0	NITROGEN_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Ammonium_Sulfide_Solution.yaml	e775c18569adce95f5fdfc0d2224d5a584b88c296f6f975ebe012f5b571728d9	1ebc231952c7b26c84f5098a04ce280ae03d92c47ec1430a34eb139b88a5b9a2	MIM.assertion:51cf0c6b5d863b04a72650f1c0aeb9e8828b99c6643aec01b940f3a076206da4	physicochemical_roles	0	REDUCING_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Amoxicillin.yaml	80beaaa821ea439d3559bff373706b3a13d2b321dd74ab9a4b4e50cc8aa02e4d	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:0bc0c1382665cdf5b275c90440742366c727b7943040655885f915b093bb065a	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Amphotericin_A.yaml	5fd05b51b1510c00941559c7632b178dd057ccce0d35b5dd8aad2c8ca3e297e3	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:6181ac2389d565c1f956af2f05a526218c8525c3504f1914cf941c8fab20638d	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Amphotericin_B.yaml	fc5f6bc5528bc5d761e4aa1a6e53fca4619b9967833aa41fd19fbf01c2ff40f1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:f0875d84050b1adfc1a5f74ef1d760bafa68a7a0b283ba2078a7892566ba7bc6	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Amylose_From_Potato.yaml	32a32d115d9ce051df5517bdd305c169a80cb5b6cbfdfd76ddc56817a3c71468	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:6900124f0d9b9950d4b35043884b2d55d38d9492d9724df38f27f7f4b7a5901e	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Angolamycin.yaml	f6e9c5f989543b3e94db17124b1c4d30f742346e5258b6a5bbe1dd46ab7cca46	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:0ab3e520acf26ecd98bc72a6db8fb462e7055429c68462381c2ef4bf2f5d192b	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Angustmycin.yaml	4b926227e313a993c12b8276bd86ef3edc9dc0feabcf52861f16ff26cde2cd65	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:e9173a225decbf666afea94de2b15cdca0a7ecde375cbe50bf9f02c67f761870	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Anhydrotetracycline_Hydrochloride.yaml	4037be5e7c99f85848d2e6eeda124db7d173b1ae96e5c577304370686299511b	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:34cb03e1bcfd4fa718d1c155ab3335286eb4cce553f6bac33f4a82406fd6a858	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Anthranilic_Acid.yaml	6cfdf0a1d449d6473560116cbf05523a4c31f86d233dca0a4ac88c58217d050d	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:1dba41161d7e837697d132dcf6e286c875635c6b795989ca6808ae96fca7804d	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Antimycin_A.yaml	53b2ae1d271c05dc3c0cbcf7612d367df95a906463fee7eb5dbb91fa5251e1a0	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:d753164e182a3bec70f1947bf3c6c414bd4194eef74aff0dfa6aabc3888449fe	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Apramycin_Sulfate_Salt.yaml	33fd1bd6dd4db120ea6c8aa324092637da23d0503ddb7d5f45b4d3f827dc3bcb	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:2e5c80fabc6bb84e52fcabeced305edbb4c9f5422cad9b421bf4ef9be1ae15f8	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Arabinobiose.yaml	8d2557fe1ca591528232df26f353e6627c5ca36b595c3d9120159e660ea6817b	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:d35f53a4cf6363cb98723c1492eff96ccd47eb80c2435758dbc2bdd6d81348ef	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Arabinogalactan.yaml	fa8deb44b02598c58b71284dab5d34bd7f78623105f13016c1ef09585698ea95	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:0294051e6e5589b263eb6048a843efc5b3c27287a94fc3ec9e1c38c9636550d9	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Arabinose.yaml	bd2d37adf886a36285968be7e6180f4f6112dd4b2a130f49d9826c7e3e361b30	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:464d953752c8901aa45b819fc0747ccad4da89d9e2a692d8726e0d8a131b08b7	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Arabinotriose.yaml	4ad2b26f9d870ae612268c0f11ef6a36bb58d366ec2a0a0aee32a54b7f888b5f	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:11c3a008de699bcb6c3e315c4d824c9534fa284ce44a45484bc82f15132ffe60	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Arabinoxylan_Rye_Flour.yaml	eed0ccdc99fba905c26e90c39684cfa8a0682cc9909ec94e2fac40e33e734adf	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:0e30a1b63e1368dbda83fcb339d77102429eee1e947a574a2481c6d757f2f049	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Arabitol.yaml	046401fe5681668f663a4e09ff4676c4f3b1f1758e1f2057be28bde3e4d32370	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:0ac53c436e3edafecf0279270bf0f1b2430016dac152efac41614a8dc04f3fb0	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Atrop_Abyssomicin_C.yaml	7088d46275f1119f14a81d379bad38ad24eae23d82a93a8e888dffa635be7187	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:407eb521692c0413fd864cf73405bb321a9e678b24bde4d01897ce7f81b8d716	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Azlocillin_Sodium_Salt.yaml	464a840e0fdf8c5552ad2c4ee9cacc062640bae4eca986ef1ed19f1cd8b643e8	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:c54aab15525f650225fd6752cbcfaa25f7a397a19f1fcfbe16693006bb13e366	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
