assertion_id	source_record	source_record_sha256	assertion_type	source_position	assertion_sha256	resolution_status	review_reason	review_evidence
MIM.review:ab570e751ea9a428e6cfa924f91e0e52d36ec094279414b98a0b91982f46a87f	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	2	0578a598484fa1c9976a47f382d068b34088118f5dd69a83b082e61ce33125bb	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:3c2686ac3eb3278e291120ced8304c9597aebc120f5fde0f89ae41a4b0dcb8ea	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	3	7ce83ca0a70f62aa8b7c9d2e1a03a0847ce5e68e45bbd0c3c1d1c7c601e63392	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:b351379c64afff0454d033f75a45effa246c43e6478a020dfd8c0d32ad2467b5	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	4	02fb7127d23b0929173c7b7f890ad379abdc8a3b2fe04e506276efc173212a0b	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:83cbad2a44924b4ef1b0b23daf3b15bfd91f24e7107a9348f2e0d5ca14ef6da0	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	5	71e652e4387e9f292939be3eff397ee81e7711becba2ab62abdd0383f778a625	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:0f8ac07e7e2cef50e6c091cc5fdea20fc4f1829b37a83223e4404b81db333b49	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	6	66fc8df4c393b72c7887ca780a810f99971bf9763b31370b33a688854fd432c9	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:837c575fc5f74b67053b7c3877650c07fe1ca561e39e8ba3fb445a8751306775	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	7	5de89cc077a7281b0417dc33723c924caa87b3a61181bd682eedfaa4582cc97f	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:fe63d754f751b0ce8336b5ca34f34ae6116df02af39dda2f8ba634d36f64790a	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	8	e5396630aba3b27a370a385981cc7b1cb6f31ba2a6c966911626812cab81b0df	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:bfc7e4a140a1a0ab2c6ed40645d321e44573973bc3ce28374100fd42242e6f07	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	component	9	fe32f41c346163b21b82a4817a93fb9b62c32be1abafaf7f141af16da16b1ad4	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:f75fa8c7f5c1df9dec98efc485e9c7eb947d52a1b405f0d53465cf54863b25cf	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	nutritional_roles	1	02a93daa397d80135e7399e42ea36c4c91cfa4f222de201fcc1898b130ae7283	APPROVED	Explicit role-level source-scope review and archived reasoning apply to the exact unchanged record, assertion and position; not a fresh growth experiment.	reports/semantic_review_20260921/resolution/roles/inherited-role-review.json
MIM.review:4febe5e538ab2658a6c03c18d216f4795cd26c7607c14903f5351b4ad5d342b0	data/ingredients/mapped/ATCC_Wolfes_Mineral_Mix.yaml	d1a3c0cd0b18a8df04ba988240ea929afbff4c94b0bad76ea348c12c9129ebf4	nutritional_roles	2	54f9e44e4dab11a473f3ee188f3e3ad73fb6ba97842c3537b7f8d31aad353373	APPROVED	Explicit role-level source-scope review and archived reasoning apply to the exact unchanged record, assertion and position; not a fresh growth experiment.	reports/semantic_review_20260921/resolution/roles/inherited-role-review.json
MIM.review:83b43b6559231d4f8d9c49f6106ca6324dd5715b7d43e65d44f907be9067e10f	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	1	8afdcee8440f680efe835d68556abcf08f78267e8fdd12f3530ab95648ac0807	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:33a1df6379926a3c58a80189f40435a497d917e2a6e7305677826b2be1040aff	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	10	ae52c958801315724a1c610d1e568ec369e75425030bf8024d798091dcf9f5a5	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:9971644feba5fa522b2ffe9cf6d26f580aa12718407ecc47a132cc2bb03b6caf	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	11	b5a04165c3e58ec7ceb1d6113208f2dc5988c0e01392f9979c05f1a4a6d2ce61	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:d15c60a49705659a2cff8a408a071d3bd2e520ce2bb71ec1312a8eab4b7d6e28	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	2	667881e7bcb8ca7bf3f875223e54a6e6d1670a70ddbf3664a6b330f1f9577813	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:414d6e00157a6e9cbbc93a011ffd3e058bd1bc12a66d06684cd19786e684fcb7	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	3	a25d64b8c7ebabe981c68c5be02005224e665fb061ef6b47f6c8e1759b52285d	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:22a2f8171d16eac15b11aed37910da8ef0dbec09bb3158b51e632a6cf090c75c	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	4	2965e0ea9cc2ee4083493c20110b61cc0800bc12eb7f186c14dc1c381e986a34	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:cb5cd7ba46c561b8f8904a1c6b163c2844c0b708d702a06c65a10a7d59e51f2e	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	5	d9eb2b154460d2452d47efa2edd18a24616e64bc6dbb77b64a870a46707cf355	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:3c39257a185773fe1aee5f2e399100a755e6a26d4416813a0d34700deae5c06b	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	6	10b20b6ded25e2cfcb0b71a2f7c7bf132b8d50d754570688ceefe6e0330a31cf	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:bca71527950a0b0bc4a5ced2e4cdf515a36d1643008489d81cea2541af4ebbb5	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	7	76044b9f7fc96a2d3783796ba7ed5ef5224dd652a9998bfbf27a87da6be61529	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:452242b1fab7a052c6317d0396974fcb2dbfda6d28e49dab12878b035b1effd1	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	8	9b54ad5a776bef234624e59c2911d8d30fd9da194a574109f9557e9ad40887dc	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:d16a05a7b327ee6a581a12af21a443fe5356809cc60118e02cfec14ba469e8e0	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	component	9	8b7cadb4c2c9aa943193dbd6cb5a5efc202c1e725e3eb2ecd516978944d3a304	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:a07c7052df4eee50920519210c31fb7c92bc2c9e8461b4954b5578005c6e1ede	data/ingredients/mapped/ATCC_Wolfes_Vitamin_Mix.yaml	e4acefec68bb48d0906b6fca5e7b72b48e25aac8551bcb666d1bc6ce2edc0e10	nutritional_roles	1	814110ba6ab12d7b8094fbf1961216c496d89a306f48cf807e7a11ddb80a8dee	APPROVED	Explicit role-level source-scope review and archived reasoning apply to the exact unchanged record, assertion and position; not a fresh growth experiment.	reports/semantic_review_20260921/resolution/roles/inherited-role-review.json
MIM.review:b0bd7da836c92fad0ecf977ad9888e1df61a7f67b36f15a2b1c33da1fcff1852	data/ingredients/mapped/Aburamycin_A.yaml	1e8bbe2d44aa052f9611807ae18068c5c80de30eafbd1ceafa8246cc499b7601	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:13b3d07fe4db339199dadafa4e9dd5d8cb9d25d50e8a4f139f83c50a19422051	data/ingredients/mapped/Abyssomicin_B.yaml	efe32f4e766299de8dfb6b2ded78214ca6c97186a7bead132e1fdf37400cf46f	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:eb7c513a2fe1b8822d53fd1d1852122d624b01875edd2a178926960c26106667	data/ingredients/mapped/Abyssomicin_D.yaml	a690df5475b0fbbad01dca95f3afd96dff58d64980d36af56420faa102180994	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:737f40fcde08d344dd51a26a6e061d2438b1aeb1cfaa6f2c95fa598d0348266f	data/ingredients/mapped/Abyssomicin_G.yaml	2fa726b15b881eb658b52e9dc948a7f7d8da8576561d6d4901e167395f46ad17	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:59dfe287cb38f0858a2bfd500ef1ed4e2169e0f5f718026821bdb52fceb62f5f	data/ingredients/mapped/Abyssomicin_H.yaml	06abd4f73cfcd093312622a2d40c84e6f7f5121381559b57f7682de478726c8d	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:5c8a15dabfb946031bc621c5654b5ebec79b19271a404990275ce30a7b72a8b1	data/ingredients/mapped/Acetate.yaml	f567fa02e6ff94519c772a1025e329e7d14324599c14d13521f62c9f2d5e4cd4	nutritional_roles	1	29b5d370304d257b691a42ffc40b3f31176229b110bed3d04ff0d6ec9d1f1b19	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:be3701c21d1146d7747cbca181af1967960c53f18bbca07f6f66ab5aea2473f3	data/ingredients/mapped/Acetate.yaml	f567fa02e6ff94519c772a1025e329e7d14324599c14d13521f62c9f2d5e4cd4	nutritional_roles	2	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:53e6848206e86cfd6aae566f0e0e7e88ec880aebe43fe3eb59c0786d098e97c6	data/ingredients/mapped/Acetate.yaml	f567fa02e6ff94519c772a1025e329e7d14324599c14d13521f62c9f2d5e4cd4	nutritional_roles	3	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:6a0586235dbeb259459ce766da1faa21930e469b9145f5bbb18c8d27c1f632e3	data/ingredients/mapped/Acetic_Acid.yaml	1abbee46f4daba495b5996ebff330179a6bd048e4ce5bb805f6a3f5647e1c8d9	nutritional_roles	1	29b5d370304d257b691a42ffc40b3f31176229b110bed3d04ff0d6ec9d1f1b19	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:da12de6bed83065998473735e5e8d94c63fc35eb0303491ec0b4172638e3b60e	data/ingredients/mapped/Acetic_Acid.yaml	1abbee46f4daba495b5996ebff330179a6bd048e4ce5bb805f6a3f5647e1c8d9	nutritional_roles	2	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:f02c6c0b0971781d24711a0a2cfc5b851cd74bb2447cb70aabf64ad5f4700126	data/ingredients/mapped/Acetylated_Xylan.yaml	4d9d3f0b69a7539f44bffeeffa810af887d05e1eb9320148d29f3af6d4b0bb81	nutritional_roles	1	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:59da68bab060ff7951d4d5099d11fcfc2e04766f4555e68484a590b2a7223956	data/ingredients/mapped/Achromoviromycin.yaml	d6d488697656261cb8807a251449d55226dd6d0571b46762d0b0a0dd84c94b6f	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:fd6236b3c7a83e2b5e56d8c71ea36d61bdf427f9f0c6dd4acc79b3c54d5b75a3	data/ingredients/mapped/Actinomycin_A.yaml	a2282b994636d7203ac5d614c8c25ebbe8ff5b0c6a52e4372a44246eb483eafe	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:211bcb0f3ff3ab98ed06dd0ecb87811b1a833d9d5f0cba4e784504692bbd0e66	data/ingredients/mapped/Actinomycin_D.yaml	b918c9988e5f0f5b00f1c1f0b461141d31a54f2aa4ccfdf25bcea946a6269a89	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:6447a0ffe2d2e7e13c4455ec35e8d35e1065505c2cfdf161567e9020995568a6	data/ingredients/mapped/Adenomycin.yaml	2433bb3d3b37534cebeb11091c1a95ee2c27024910b966413e04ca5f76bdafed	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:7ed61e729b8897e679ee7305ed584d1af4ed61485a537a00c09ff41d27c6dc66	data/ingredients/mapped/Agar.yaml	f39ca6f22f3d46adf5c1f84acc0398e25893387d1771b1a38761081abc3690db	physicochemical_roles	1	61a37312987fbc0c3b76c8a2b98c3e5fbfeb9b5a94aeb2b484909d2fdb255fa3	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:7744440e174bbe23c0afe868d893e3f72735395776435fd5c47521a0aade1f08	data/ingredients/mapped/Agarose.yaml	f5c974c40d6d5f05f49d051ba5852e4fbfd41b23d3bbc5a29e62aa31ced36c3d	nutritional_roles	1	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:b912dc5fd7d3e1fe2879a258350acb41084d2a5df28862ec96bb026a571ba74a	data/ingredients/mapped/Alboverticillin.yaml	bfdc3f61820466a9c73e46ce9f538574c59722266433dc6458cf6dfce77176d7	physicochemical_roles	1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:84d85cae48bf5d50a2234d99f11d3511454bd51b7d8eebbf483c27c93e3f389b	data/ingredients/mapped/Alcl3.yaml	05519748d1eb8db4bdb7f716fa00d259d5b03a986fd4452b14cf52f6be0ca03b	nutritional_roles	1	b45b8928a6df5574a08943b132875fd59e1bbea35a2805a084bef7e0bc5e80bb	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:bfac395c26f4f1ecc80444e11d20ed87c8087acb498cf0cd5c8ecf95c3a58b1f	data/ingredients/mapped/Alcl3_X_6_H2o.yaml	7da7ef33c67786d9322853df6b6a7feb52686acfcd35149d7b08949d078cb829	nutritional_roles	1	b45b8928a6df5574a08943b132875fd59e1bbea35a2805a084bef7e0bc5e80bb	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:558a913fa11c8c5d93329d9488b9f4d1dc9c5822feecaa736145de5645dee666	data/ingredients/mapped/Algal_Trace_Elements_Solution.yaml	3f3ae6752048a4120c5c2accff72118a4a546bd2d1bdb1e675be4415b8a9ffbc	nutritional_roles	1	bd2e2b4f6e9ac2aab180a7d3f143fa9bb9f71a8140db8da2244c0efb52e3877e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:d6c210d2a99131c076c8aa764d4be3b566a183127f4c67e7e3b0c9c3f85cd664	data/ingredients/mapped/Alk_So42.yaml	eb7149b3301b2f405c59d0463b04bf6db774703bb3e914d125ffe9086ac717ed	nutritional_roles	1	e73d3e6df477e088d47a5558fc227519d02eec7987b94cb2d55c8b830f84b060	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:6803a606eae1a977197cd824cd66b36d4365bd14a90090686ee21d3a888d167c	data/ingredients/mapped/Alk_So42_X_12_H2o.yaml	70e4c49858df84bf7c5963f50d1dcd7f3a6c132ab1f29251f438d730af435e2f	nutritional_roles	1	b2f0baa9323c47a228610a7b171bc981e316c36777c074bc574f1d14bd5d890e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:66e02d94ce88ab4e2f3e5b2eab3f7fb15d5e2c93bc7771d4a240fc704cdb81d6	data/ingredients/mapped/Allantoin.yaml	267ed873e0b685df5a2b2e9cfcd5e67b44949f914fdb137b92acdb6be251c20b	nutritional_roles	1	6e8c38d7ee64243476a4b92aa4e893a247fe57f6683c5d2c398316b72703d8a1	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
