subject_id	subject_label	predicate_context_object_id	object_label	original_verdict	row_review_status	review_artifact	review_notes
MIM:3-O-methylgallate	3-O-methylgallate	CHEBI:28647	3-O-methylgallic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:3-Pyridinesulfonic_Acid	3-Pyridinesulfonic acid	cas:636-73-7	3-Pyridinesulfonic acid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:3-acetylpyridine	3-acetylpyridine	CHEBI:166501	3-Acetylpyridine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-aminobenzoate	3-aminobenzoate	CHEBI:30761	3-aminobenzoate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-aminobutyric_Acid	3-aminobutyric acid	CHEBI:37081	3-aminobutanoic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-fucosyllactose	3'-fucosyllactose	CHEBI:90065	3-fucosyllactose	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:3-fucosyllactose	3'-fucosyllactose	cas:41312-47-4	3'-fucosyllactose	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:3-fucosyllactose	3'-fucosyllactose	kgmicrobe.compound:3-fucosyllactose	3'-fucosyllactose	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:3-hydroxybenzoic_Acid	3-Hydroxybenzoic acid	CHEBI:30764	3-hydroxybenzoic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-hydroxybutyric_Acid	3-hydroxybutyric acid	CHEBI:20067	3-hydroxybutyric acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-indolyl_Acetic_Acid	3-Indolyl acetic acid	CHEBI:16411	indole-3-acetic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:3-methyl-1-butanol	3-methyl-1-butanol	CHEBI:15837	isoamylol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-methyl-2-butenol	3-methyl-2-butenol	CHEBI:16019	prenol	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:3-methyl-2-oxopentanoic_Acid	3-methyl-2-oxopentanoic acid	CHEBI:35932	3-methyl-2-oxovaleric acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-methyl-3-butenol	3-methyl-3-butenol	CHEBI:62898	isopentenyl alcohol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-octanone	3-octanone	CHEBI:80946	3-octanone	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:3-sialyllactose_Sodium_Salt	3'-sialyllactose sodium salt	CHEBI:26714	sodium salt	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:3-sialyllactose_Sodium_Salt	3'-sialyllactose sodium salt	cas:128596-80-5	3'-sialyllactose sodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:3-sialyllactose_Sodium_Salt	3'-sialyllactose sodium salt	kgmicrobe.compound:3-sialyllactose_sodium_salt	3'-sialyllactose sodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:34-Dihydroxyflavone	3,4'-Dihydroxyflavone	mesh:C559991	3,4'-dihydroxyflavone	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:34-Dihydroxyflavone	3,4'-Dihydroxyflavone	cas:14919-49-4	3,4'-Dihydroxyflavone	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:34-Dihydroxyflavone	3,4'-Dihydroxyflavone	kgmicrobe.compound:34-dihydroxyflavone	3,4'-Dihydroxyflavone	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:34-Dimethoxyflavone	3,4'-Dimethoxyflavone	CHEBI:232299	3',4'-dimethoxyflavone	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:35-Dinitrosalicylic_Acid	3,5-Dinitrosalicylic acid	CHEBI:53648	3,5-dinitrosalicylic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:36-Dihydroxyflavone	3',6-Dihydroxyflavone	CHEBI:107657	6-methoxy-2-(3-methoxyphenyl)-1-benzopyran-4-one	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:36-Dihydroxyflavone	3',6-Dihydroxyflavone	cas:71592-46-6	3',6-Dihydroxyflavone	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:36-Dihydroxyflavone	3',6-Dihydroxyflavone	kgmicrobe.compound:36-dihydroxyflavone	3',6-Dihydroxyflavone	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:3_N_morpholinopropanesulfonic_acid	3-(N-morpholino)propanesulfonic acid	CHEBI:44115	3-(N-morpholino)propanesulfonic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:4-Acetoxy-3-methoxycinnamic_Acid	4-Acetoxy-3-methoxycinnamic acid	CHEBI:86582	O-acetylferulic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Anisaldehyde	4-Anisaldehyde	CHEBI:28235	p-methoxybenzaldehyde	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Deoxypyridoxine	4-Deoxypyridoxine	CHEBI:65083	4-deoxypyridoxine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Hydroxyacetophenone	4-Hydroxyacetophenone	CHEBI:28032	4'-hydroxyacetophenone	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Hydroxybenzaldehyde	4-Hydroxybenzaldehyde	CHEBI:17597	4-hydroxybenzaldehyde	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Hydroxymandelic_Acid_Monohydrate	4-Hydroxymandelic acid monohydrate	CHEBI:16388	4-hydroxymandelic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:4-Hydroxymandelic_Acid_Monohydrate	4-Hydroxymandelic acid monohydrate	cas:184901-84-6	4-Hydroxymandelic acid monohydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:4-Hydroxymandelic_Acid_Monohydrate	4-Hydroxymandelic acid monohydrate	kgmicrobe.compound:4-hydroxymandelic_acid_monohydrate	4-Hydroxymandelic acid monohydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:4-Hydroxynonanoic_Acid	4-Hydroxynonanoic acid	CHEBI:165411	4-Hydroxypelargonic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Hydroxynonenal	4-Hydroxynonenal	CHEBI:142593	4-hydroxynonenal	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Hydroxyphenylpropionic_Acid	4-Hydroxyphenylpropionic acid	CHEBI:32980	phloretic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Methoxyflavone	4'-Methoxyflavone	CHEBI:114194	2-(4-methoxyphenyl)-1-benzopyran-4-one	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:4-Methoxyflavone	4'-Methoxyflavone	cas:4143-74-2	4'-Methoxyflavone	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:4-Methoxyflavone	4'-Methoxyflavone	kgmicrobe.compound:4-methoxyflavone	4'-Methoxyflavone	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:4-Methyl-2-oxopentanoic_Acid_Sodium_Salt	4-Methyl-2-oxopentanoic acid sodium salt	CHEBI:48430	4-methyl-2-oxopentanoic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:4-Methyl-2-oxopentanoic_Acid_Sodium_Salt	4-Methyl-2-oxopentanoic acid sodium salt	cas:4502-00-5	4-Methyl-2-oxopentanoic acid sodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:4-Methyl-2-oxopentanoic_Acid_Sodium_Salt	4-Methyl-2-oxopentanoic acid sodium salt	kgmicrobe.compound:4-methyl-2-oxopentanoic_acid_sodium_salt	4-Methyl-2-oxopentanoic acid sodium salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:4-Methyl-2-oxovaleric_Acid	4-Methyl-2-oxovaleric acid	CHEBI:48430	4-methyl-2-oxopentanoic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Methylimidazole	4-Methylimidazole	CHEBI:40035	4-methylimidazole	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-Pyridoxic_Acid	4-Pyridoxic acid	CHEBI:17405	4-pyridoxic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-acetoxyphenol	4-acetoxyphenol	CHEBI:31128	4-hydroxyphenyl acetate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-aminobenzoate	4-Aminobenzoate	CHEBI:17836	4-aminobenzoate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-azido-L-phenylalanine	4-azido-L-phenylalanine	CHEBI:228211	4-azido-L-phenylalanine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-benzoyl-L-phenylalanine	4-benzoyl-L-phenylalanine	CHEBI:44718	4-benzoyl-L-phenylalanine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-hydroxybenzoic_Acid	4-Hydroxybenzoic acid	CHEBI:30763	4-hydroxybenzoic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-hydroxybutyric_Acid	4-hydroxybutyric acid	CHEBI:30830	4-hydroxybutyric acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-hydroxychalcone	4-hydroxychalcone	CHEBI:34423	4-hydroxychalcone	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4-hydroxyphenyl_Acetic_Acid	4-Hydroxyphenyl acetic acid	CHEBI:18101	4-hydroxyphenylacetic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:4-nitrophenyl_Beta-D-galactopyranoside	4-nitrophenyl beta-D-galactopyranoside	CHEBI:355715	4-nitrophenyl-beta-D-galactoside	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:4-vinylphenol	4-vinylphenol	CHEBI:1883	4-hydroxystyrene	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:4_Guanidinobutyric_acid	4-Guanidinobutyric acid	CHEBI:15728	4-guanidinobutanoic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:5-~282-thienyl~29-pentanoic_Acid	5-(2-thienyl)-pentanoic acid	cas:21010-06-0	5-(2-thienyl)-pentanoic acid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:5-Aminolevulinic_Acid	5-Aminolevulinic acid	CHEBI:17549	5-aminolevulinic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:5-Azacytidine	5-Azacytidine	CHEBI:2038	5-azacytidine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:5-Deoxy-5-~28methylthio~29adenosine	5'-Deoxy-5'-(methylthio)adenosine	CHEBI:17509	5'-S-methyl-5'-thioadenosine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:5-Deoxy-5-fluorocytidine	5'-Deoxy-5-fluorocytidine	CHEBI:80627	5'-Deoxy-5-fluorocytidine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:5-Fluorodihydropyrimidine-24-dione	5-Fluorodihydropyrimidine-2,4-dione	CHEBI:80624	5,6-Dihydro-5-fluorouracil	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:5-Fluoroorotic_Acid_Hydrate	5-Fluoroorotic acid hydrate	CHEBI:74498	5-fluoroorotic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:5-Fluoroorotic_Acid_Hydrate	5-Fluoroorotic acid hydrate	cas:207291-81-4	5-Fluoroorotic acid hydrate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
